,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,code,author
0,0.8268206039076377,0.11856127886323269,0.7760165403170227,0.017482517482517484,0.02097902097902098,0.027972027972027972,0.055944055944055944,0.055944055944055944,0.045454545454545456,0.055944055944055944,0.027972027972027972,0.04195804195804196,0.04195804195804196,0.05944055944055944,0.03496503496503497,0.038461538461538464,0.04195804195804196,0.05244755244755245,0.038461538461538464,0.03496503496503497,0.03496503496503497,0.017482517482517484,0.02097902097902098,0.02097902097902098,0.02097902097902098,0.017482517482517484,0.02097902097902098,0.013986013986013986,0.1398601398601399,0.1425255338904364,0.08356545961002786,0.08426183844011143,0.08658310120705665,0.14066852367688024,0.13184772516248838,0.12395543175487465,0.07497678737233054,0.05338904363974002,0.032265552460538534,0.025069637883008356,0.010445682451253482,0.0064995357474466105,0.0032497678737233053,0.00023212627669452182,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356643356643356,0.15734265734265734,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.24125874125874125,0.3146853146853147,0.2097902097902098,0.10139860139860139,0.06643356643356643,0.02097902097902098,0.017482517482517484,0.017482517482517484,0.006993006993006993,0.0,0.0,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Бунин
1,0.7931638913234005,0.12591294186386212,0.6992849846782431,0.008823529411764706,0.020588235294117647,0.01764705882352941,0.014705882352941176,0.03235294117647059,0.041176470588235294,0.03823529411764706,0.03529411764705882,0.03235294117647059,0.047058823529411764,0.052941176470588235,0.01764705882352941,0.052941176470588235,0.03529411764705882,0.029411764705882353,0.026470588235294117,0.026470588235294117,0.014705882352941176,0.020588235294117647,0.020588235294117647,0.026470588235294117,0.029411764705882353,0.011764705882352941,0.026470588235294117,0.026470588235294117,0.2941176470588236,0.11516054735130742,0.10486383958813168,0.09050264191843924,0.08779298198076141,0.13887007180598834,0.13453461590570384,0.12193469719550197,0.0728898523235334,0.0516190218127625,0.03441268120850833,0.025741769407939305,0.012464435713317979,0.00501287088470397,0.0029806259314456036,0.0005419319875355643,0.0005419319875355643,0.0,0.00013548299688389108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529411764705882,0.2735294117647059,0.05588235294117647,0.014705882352941176,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24705882352941178,0.28823529411764703,0.16176470588235295,0.11764705882352941,0.05,0.058823529411764705,0.023529411764705882,0.01764705882352941,0.011764705882352941,0.0058823529411764705,0.008823529411764706,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Бунин
2,0.7716161158895428,0.13761883205070166,0.6683812405446293,0.01045751633986928,0.036601307189542485,0.054901960784313725,0.03790849673202614,0.05751633986928104,0.06928104575163399,0.07320261437908497,0.06405228758169934,0.05228758169934641,0.040522875816993466,0.03790849673202614,0.04967320261437908,0.030065359477124184,0.03398692810457516,0.03137254901960784,0.023529411764705882,0.02483660130718954,0.032679738562091505,0.02091503267973856,0.018300653594771243,0.02091503267973856,0.01699346405228758,0.011764705882352941,0.01437908496732026,0.006535947712418301,0.12941176470588223,0.10995870546432344,0.12551618169595696,0.10179583213291078,0.09881878421204264,0.13886488043791415,0.14078555651589358,0.10285220397579949,0.07288965715932008,0.04609622587150677,0.030826851051570153,0.013924901565351004,0.009699414193796217,0.004129453567655815,0.002208777489676366,0.0012484394506866417,9.603380389897244e-05,0.00019206760779794487,0.0,0.0,9.603380389897244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6745098039215687,0.2718954248366013,0.044444444444444446,0.00784313725490196,0.00130718954248366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.33464052287581697,0.3150326797385621,0.16732026143790849,0.08758169934640522,0.03790849673202614,0.027450980392156862,0.00784313725490196,0.01568627450980392,0.00130718954248366,0.00522875816993464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0,Бунин
3,0.8333333333333334,0.10456273764258556,0.753042233357194,0.05825242718446602,0.024271844660194174,0.019417475728155338,0.009708737864077669,0.024271844660194174,0.019417475728155338,0.019417475728155338,0.019417475728155338,0.02912621359223301,0.038834951456310676,0.014563106796116505,0.02912621359223301,0.019417475728155338,0.024271844660194174,0.03398058252427184,0.019417475728155338,0.009708737864077669,0.03398058252427184,0.019417475728155338,0.014563106796116505,0.024271844660194174,0.03398058252427184,0.014563106796116505,0.009708737864077669,0.0048543689320388345,0.43203883495145645,0.1258588382261087,0.10587133041848844,0.0975952529668957,0.07698313554028732,0.12757651467832604,0.11602123672704559,0.11024359775140537,0.08198001249219238,0.06308557151780138,0.04325421611492817,0.0226420986883198,0.013741411617738912,0.008432229856339788,0.0035915053091817614,0.001717676452217364,0.0006246096189881324,0.00046845721424109934,0.0003123048094940662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.6601941747572816,0.2815533980582524,0.038834951456310676,0.014563106796116505,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21359223300970873,0.19902912621359223,0.16990291262135923,0.07766990291262135,0.1262135922330097,0.04854368932038835,0.038834951456310676,0.043689320388349516,0.024271844660194174,0.0048543689320388345,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.014563106796116505,0.0048543689320388345,0.0,0.0,0.0048543689320388345,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0048543689320388345,2.220446049250313e-16,0,Бунин
4,0.7880233174350821,0.12639109697933226,0.6904500548847421,0.0049833887043189366,0.03986710963455149,0.044850498338870434,0.04318936877076412,0.04817275747508306,0.0664451827242525,0.061461794019933555,0.053156146179401995,0.07475083056478406,0.044850498338870434,0.05149501661129568,0.036544850498338874,0.03820598006644518,0.02159468438538206,0.04152823920265781,0.04152823920265781,0.03820598006644518,0.02823920265780731,0.014950166112956811,0.0049833887043189366,0.03322259136212625,0.014950166112956811,0.014950166112956811,0.019933554817275746,0.008305647840531562,0.10963455149501655,0.11075794621026895,0.1139364303178484,0.08973105134474328,0.0843520782396088,0.15317848410757945,0.1356968215158924,0.11687041564792176,0.08080684596577017,0.04535452322738386,0.03300733496332518,0.017726161369193152,0.012591687041564792,0.004156479217603912,0.0008557457212713936,0.0008557457212713936,0.00012224938875305622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.6627906976744186,0.3122923588039867,0.02159468438538206,0.0033222591362126247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.3803986710963455,0.31727574750830567,0.16943521594684385,0.08139534883720931,0.024916943521594685,0.016611295681063124,0.0033222591362126247,0.0049833887043189366,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Бунин
5,0.7507370678102385,0.13267220584293754,0.5945816733067729,0.04048964218455744,0.09887005649717515,0.11487758945386065,0.08192090395480225,0.0951035781544256,0.0743879472693032,0.05743879472693032,0.05367231638418079,0.044256120527306965,0.04331450094161959,0.027306967984934087,0.026365348399246705,0.025423728813559324,0.0160075329566855,0.01977401129943503,0.022598870056497175,0.013182674199623353,0.017890772128060263,0.022598870056497175,0.0160075329566855,0.005649717514124294,0.009416195856873822,0.007532956685499058,0.004708097928436911,0.006591337099811676,0.0546139359698683,0.11966073983241365,0.10535458818720621,0.10637645616186389,0.0900265685673411,0.13008379317392194,0.11843449826282444,0.10985080727569999,0.07888820764357245,0.05916615573267934,0.03923973022685469,0.021561414265276926,0.010218679746576743,0.005313713468219906,0.002963417126507255,0.001430615164520744,0.0008174943797261394,0.0004087471898630697,0.00010218679746576743,0.0,0.00010218679746576743,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.6986817325800376,0.256120527306968,0.03766478342749529,0.006591337099811676,0.0009416195856873823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.4548022598870056,0.2900188323917137,0.12146892655367232,0.06685499058380415,0.031073446327683617,0.021657250470809793,0.00847457627118644,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Бунин
6,0.7892156862745098,0.12594268476621417,0.6831530139103554,0.026515151515151516,0.0625,0.04924242424242424,0.09090909090909091,0.07575757575757576,0.07386363636363637,0.0625,0.056818181818181816,0.041666666666666664,0.045454545454545456,0.043560606060606064,0.03409090909090909,0.03977272727272727,0.03409090909090909,0.01893939393939394,0.013257575757575758,0.028409090909090908,0.02462121212121212,0.020833333333333332,0.01893939393939394,0.00946969696969697,0.00946969696969697,0.00946969696969697,0.005681818181818182,0.007575757575757576,0.09659090909090884,0.1184231192084184,0.13161614575153133,0.11591016177163499,0.10805716978168682,0.13727029998429402,0.12046489712580494,0.09941887859274384,0.06408041463797708,0.04429087482330768,0.028427831003612375,0.01743364221768494,0.006596513271556463,0.005025914873566829,0.0009423590387937804,0.001099418878592744,0.00015705983979896342,0.0004711795193968902,0.0,0.0,0.00015705983979896342,0.00015705983979896342,0.0,0.0,0.0,0.0,0.0,0.6609848484848485,0.2765151515151515,0.056818181818181816,0.003787878787878788,0.001893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38825757575757575,0.2727272727272727,0.16477272727272727,0.07575757575757576,0.04924242424242424,0.02462121212121212,0.005681818181818182,0.00946969696969697,0.003787878787878788,0.0,0.001893939393939394,0.001893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0,Бунин
7,0.7653705550016617,0.13891658358258557,0.6619005719313682,0.02337228714524207,0.06176961602671119,0.048414023372287146,0.06010016694490818,0.041736227045075125,0.07512520868113523,0.05843071786310518,0.04006677796327212,0.05843071786310518,0.04340567612687813,0.038397328881469114,0.06176961602671119,0.03171953255425709,0.05008347245409015,0.03005008347245409,0.021702838063439065,0.028380634390651086,0.028380634390651086,0.021702838063439065,0.008347245409015025,0.02003338898163606,0.01001669449081803,0.018363939899833055,0.01335559265442404,0.008347245409015025,0.09849749582637735,0.11583637100040502,0.12528689077899285,0.11583637100040502,0.10260564331038208,0.12434183880113406,0.13568246253543945,0.11502632644795464,0.0637235047927636,0.042392331578236804,0.029566626164439044,0.01633589847441609,0.00688537869582827,0.004320237613068718,0.001215066828675577,0.0008100445524503848,0.0,0.00013500742540839745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225375626043406,0.4056761268781302,0.05843071786310518,0.01001669449081803,0.00333889816360601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756260434056761,0.28046744574290483,0.1636060100166945,0.08347245409015025,0.04006677796327212,0.03005008347245409,0.015025041736227046,0.00333889816360601,0.005008347245409015,0.001669449081803005,0.0,0.001669449081803005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Бунин
8,0.8045766590389016,0.11624713958810069,0.6925515055467512,0.0,0.025210084033613446,0.03361344537815126,0.012605042016806723,0.029411764705882353,0.06722689075630252,0.08823529411764706,0.02100840336134454,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.03361344537815126,0.01680672268907563,0.029411764705882353,0.02100840336134454,0.02100840336134454,0.025210084033613446,0.029411764705882353,0.025210084033613446,0.03361344537815126,0.037815126050420166,0.01680672268907563,0.01680672268907563,0.02100840336134454,0.012605042016806723,0.2899159663865546,0.1301055987248456,0.10400478182904961,0.10280932456664674,0.10500099621438534,0.14146244271767283,0.12831241283124128,0.10759115361625822,0.06515242080095636,0.04283721856943614,0.028491731420601712,0.0213189878461845,0.011556086869894401,0.00657501494321578,0.0035863717872086074,0.0005977286312014345,0.0005977286312014345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.7100840336134454,0.23529411764705882,0.03361344537815126,0.01680672268907563,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18067226890756302,0.27310924369747897,0.18067226890756302,0.12184873949579832,0.06722689075630252,0.06722689075630252,0.025210084033613446,0.02100840336134454,0.01680672268907563,0.01680672268907563,0.012605042016806723,0.008403361344537815,0.004201680672268907,0.0,0.0,0.0,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Бунин
9,0.7729715894548247,0.12515996928589712,0.6425986842105263,0.040289256198347105,0.09194214876033058,0.10020661157024793,0.08161157024793389,0.08057851239669421,0.07747933884297521,0.04855371900826446,0.05785123966942149,0.04855371900826446,0.04442148760330578,0.03409090909090909,0.027892561983471075,0.025826446280991736,0.023760330578512397,0.029958677685950414,0.01859504132231405,0.02169421487603306,0.015495867768595042,0.010330578512396695,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.010330578512396695,0.008264462809917356,0.006198347107438017,0.058884297520661266,0.11341295846105062,0.11594968819363703,0.09872106542648769,0.08476905189726244,0.12451115104111617,0.1386745587147236,0.11774653842088574,0.0718740090899482,0.05697072191100307,0.03889652256632491,0.018074199344678153,0.01035831307472783,0.004544974104217313,0.0028538209491597083,0.0009512736497199028,0.001374061938484304,0.00031709121657330094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489669421487604,0.22210743801652894,0.026859504132231406,0.0010330578512396695,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.45764462809917356,0.2871900826446281,0.12913223140495866,0.06198347107438017,0.028925619834710745,0.01652892561983471,0.011363636363636364,0.0010330578512396695,0.0030991735537190084,0.002066115702479339,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0,Бунин
